Trend_x,Trend_y,Residuals_x,Residuals_y
3820.,74.1796754173,3820.,-1.8996754173
3821.,74.2010029672,3821.,-1.5110029672
3822.,74.2228197694,3822.,0.2271802306
3823.,74.1938836667,3823.,2.2561163333
3824.,74.0235407370,3824.,7.666459263
3825.,73.9128111622,3825.,7.7771888378
3826.,73.7907728374,3826.,2.4292271626
3827.,73.7171392331,3827.,2.5028607669
3828.,73.6754173367,3828.,2.5445826633
3829.,73.5985936261,3829.,-2.8485936261
3830.,73.5006312714,3830.,-3.2606312714
3831.,73.4107155315,3831.,-3.9807155315
3832.,73.2998822170,3832.,-3.8698822170
3833.,73.1366366169,3833.,-3.6566366169
3834.,72.9112670729,3834.,-3.4312670729
3835.,72.6366647036,3835.,-3.1566647036
3836.,72.2614201907,3836.,-1.0514201907
3837.,71.950575551,3837.,2.9494244490
3838.,72.0098577544,3838.,-0.0698577544
3839.,72.1110016082,3839.,1.9789983918
3840.,72.2343350925,3840.,0.4056649075
3841.,72.4342372421,3841.,0.3757627579
3842.,72.6100210650,3842.,0.199978935
3843.,72.8205381775,3843.,0.2594618225
3844.,72.7357527917,3844.,0.3442472083
3845.,72.7318582527,3845.,0.5281417473
3846.,72.7528374369,3846.,0.5071625631
3847.,72.7833334843,3847.,0.4766665157
3848.,72.9096423475,3848.,-0.1496423475
3849.,73.1024086616,3849.,-0.3424086616
3850.,73.5082056219,3850.,-0.7482056219
3851.,73.9557111146,3851.,-1.5757111146
3852.,74.2585403973,3852.,-2.6185403973
3853.,74.5403739609,3853.,-2.9003739609
3854.,74.8371467077,3854.,-2.2371467077
3855.,74.9468592720,3855.,-1.6968592720
3856.,75.1703379465,3856.,-1.9203379465
3857.,75.3429604295,3857.,-1.2529604295
3858.,75.4618976647,3858.,0.8281023353
3859.,75.4189879725,3859.,3.2810120275
3860.,74.9465136243,3860.,4.2934863757
3861.,74.5265761399,3861.,7.7234238601
3862.,74.5702246936,3862.,7.6797753064
3863.,74.7134064192,3863.,0.5665935808
3864.,74.8078919115,3864.,0.4721080885
3865.,74.8661940248,3865.,0.4138059752
3866.,74.9527069696,3866.,-1.7027069696
3867.,75.0143004372,3867.,-1.7643004372
3868.,75.0590282906,3868.,-2.8990282906
3869.,75.0955831389,3869.,2.9244168611
3870.,75.091470022,3870.,0.1785299780
3871.,75.0697841401,3871.,0.2002158599
3872.,74.9883777662,3872.,0.2816222338
3873.,74.9646125620,3873.,-1.2246125620
3874.,74.8985247684,3874.,-1.2385247684
3875.,74.825564792,3875.,-2.365564792
3876.,74.7451754287,3876.,-2.4751754287
3877.,74.6522072980,3877.,-2.1922072980
3878.,74.5563822510,3878.,-1.0063822510
3879.,74.4667442071,3879.,-0.9167442071
3880.,74.4432616820,3880.,0.056738318
3881.,74.4013053523,3881.,-5.2213053523
3882.,74.0395401934,3882.,-5.6195401934
3883.,73.7299956964,3883.,-5.3099956964
3884.,73.557395411,3884.,-1.007395411
3885.,73.5958766903,3885.,13.9541233097
3886.,73.7611150875,3886.,13.7888849125
3887.,74.0354184693,3887.,0.0345815307
3888.,74.3155396498,3888.,-0.2455396498
3889.,74.4083730096,3889.,-2.0583730096
3890.,74.4701870937,3890.,0.8898129063
3891.,74.4977831887,3891.,-1.8177831887
3892.,74.4735087997,3892.,-1.4035087997
3893.,74.4569544044,3893.,-1.3869544044
3894.,74.4575190831,3894.,-1.3875190831
3895.,74.6325740107,3895.,-0.6125740107
3896.,74.7356533557,3896.,-0.2156533557
3897.,74.8630132053,3897.,1.6569867947
3898.,74.9857489411,3898.,-0.4657489411
3899.,75.0689775533,3899.,0.1510224467
3900.,75.1340465243,3900.,0.0859534757
3901.,75.0371904233,3901.,0.1828095767
3902.,74.9065652676,3902.,0.0234347324
3903.,74.8130976919,3903.,-1.1430976919
3904.,74.7253971777,3904.,-2.2053971777
3905.,74.6009080613,3905.,-4.5709080613
3906.,74.5252807538,3906.,-4.4952807538
3907.,74.3967308433,3907.,6.3232691567
3908.,74.2129688102,3908.,6.5070311898
3909.,74.0571467077,3909.,5.2628532923
3910.,73.9866150989,3910.,1.5533849011
3911.,74.3739466353,3911.,-1.9939466353
3912.,74.7392971528,3912.,-2.3592971528
3913.,74.6497358944,3913.,-1.3197358944
3914.,74.5852612743,3914.,-1.2552612743
3915.,74.4811320755,3915.,-0.0311320755
3916.,74.6482278194,3916.,1.2917721806
3917.,74.6409062493,3917.,1.2990937507
3918.,74.7293786949,3918.,0.9806213051
3919.,74.7158687626,3919.,-0.9858687626
3920.,74.6793003239,3920.,-1.0593003239
3921.,74.6537880813,3921.,-1.0837880813
3922.,74.5710899454,3922.,-1.9110899454
3923.,74.5863362704,3923.,-1.9263362704
3924.,74.6438234162,3924.,-2.5138234162
3925.,74.8852427009,3925.,-2.7552427009
3926.,75.1164782894,3926.,1.0435217106
3927.,75.2969838501,3927.,1.8930161499
3928.,75.4148710050,3928.,0.745128995
3929.,75.4995839090,3929.,1.690416091
3930.,75.56858819,3930.,3.3514118100
3931.,75.6240795941,3931.,3.2959204059
3932.,75.6688303246,3932.,-0.3888303246
3933.,76.0062850801,3933.,-0.7262850801
3934.,76.3260898322,3934.,-3.4660898322
3935.,76.5864191714,3935.,-3.8364191714
3936.,76.7437033681,3936.,-3.9937033681
3937.,76.7934673492,3937.,-0.9034673492
3938.,76.8193474371,3938.,2.8406525629
3939.,76.8761052345,3939.,2.7838947655
3940.,76.9774923554,3940.,2.9725076446
3941.,77.1085659924,3941.,-3.1585659924
3942.,77.2495694127,3942.,-0.1295694127
3943.,77.2715859929,3943.,-3.3215859929
3944.,77.2755360257,3944.,-0.1555360257
3945.,77.1854719246,3945.,0.7945280754
3946.,77.0438691703,3946.,1.8161308297
3947.,76.9236433441,3947.,5.1863566559
3948.,76.7558513217,3948.,5.3541486783
3949.,76.6474201001,3949.,3.0725798999
3950.,76.4822396883,3950.,-2.1822396883
3951.,76.2998677207,3951.,-1.9998677207
3952.,76.2002219756,3952.,-0.3702219756
3953.,75.9902636526,3953.,1.7897363474
3954.,75.7562101067,3954.,2.0237898933
3955.,75.610058665,3955.,1.3399413350
3956.,75.5783716505,3956.,-1.6383716505
3957.,75.5452916261,3957.,-2.9152916261
3958.,75.3946927450,3958.,-2.7646927450
3959.,75.2655878955,3959.,-1.6055878955
3960.,74.9337781150,3960.,-0.0937781150
3961.,74.5779410632,3961.,0.1720589368
3962.,74.1741962445,3962.,0.5758037555
3963.,73.8574497724,3963.,0.8925502276
3964.,73.7255813269,3964.,0.1044186731
3965.,73.6461709212,3965.,-2.4061709212
3966.,73.5964436341,3966.,-3.5664436341
3967.,73.3622319871,3967.,-3.3322319871
3968.,73.2070452332,3968.,0.2229547668
3969.,72.8851507395,3969.,0.6348492605
3970.,72.6385039299,3970.,1.6814960701
3971.,72.4345366826,3971.,3.1054633174
3972.,72.3021511246,3972.,2.0178488754
3973.,72.3322729847,3973.,2.0277270153
3974.,72.3991125507,3974.,-1.1091125507
3975.,72.4525688011,3975.,-1.1725688011
3976.,72.3527447960,3976.,-2.0327447960
3977.,72.2450485855,3977.,-1.9250485855
3978.,72.1809062493,3978.,2.6590937507
3979.,72.1901100818,3979.,2.6498899182
3980.,72.2141794831,3980.,0.7158205169
3981.,72.2025291626,3981.,-1.4825291626
3982.,72.0678210152,3982.,-1.3478210152
3983.,71.9468087612,3983.,-1.2268087612
3984.,71.8114394437,3984.,-2.6314394437
3985.,71.7068687852,3985.,1.1231312148
3986.,71.6123361798,3986.,1.2376638202
3987.,71.4910118009,3987.,2.3889881991
3988.,71.3971014066,3988.,2.4828985934
3989.,71.3308768035,3989.,0.3391231965
3990.,71.2694491381,3990.,-1.0194491381
3991.,71.1888101656,3991.,-1.3788101656
3992.,71.0657996784,3992.,-1.2557996784
3993.,70.9037753969,3993.,-1.0937753969
3994.,70.8470094453,3994.,1.2229905547
3995.,70.8698072437,3995.,1.9101927563
3996.,70.9212059163,3996.,1.8587940837
3997.,70.9369489683,3997.,1.0130510317
3998.,70.9466323133,3998.,-0.2866323133
3999.,70.9365992435,3999.,-0.2765992435
4000.,70.9123400304,4000.,-1.1823400304
4001.,70.8620870235,4001.,-1.1320870235
4002.,70.9512883644,4002.,-1.2212883644
4003.,70.9553108791,4003.,-1.2553108791
4004.,71.095306349,4004.,-1.655306349
4005.,71.2069199755,4005.,-1.7669199755
4006.,71.2831112822,4006.,-0.8831112822
4007.,71.3031062991,4007.,0.7668937009
4008.,71.3268524768,4008.,-0.9268524768
4009.,71.3665503182,4009.,-0.6165503182
4010.,71.4105467847,4010.,-0.6605467847
4011.,71.5151101950,4011.,0.444889805
4012.,71.6595352103,4012.,1.8904647897
4013.,71.8016725181,4013.,1.7483274819
4014.,71.9869990260,4014.,1.563000974
4015.,72.0194353213,4015.,1.2805646787
4016.,72.1056399918,4016.,-0.4356399918
4017.,71.9877641623,4017.,-0.3177641623
4018.,71.9561958368,4018.,0.7838041632
4019.,71.9275618927,4019.,0.8124381073
4020.,72.051052572,4020.,-1.631052572
4021.,72.1959301456,4021.,-1.7759301456
4022.,72.3262513307,4022.,1.2237486693
4023.,72.4363176969,4023.,1.1236823031
4024.,72.4749414483,4024.,2.8850585517
4025.,72.4792255770,4025.,1.080774423
4026.,72.4605787221,4026.,2.3894212779
4027.,72.4996577499,4027.,-3.4796577499
4028.,72.5264646991,4028.,-1.1964646991
4029.,72.3745095019,4029.,-1.0445095019
4030.,72.2347570726,4030.,0.7752429274
4031.,72.2755826859,4031.,0.7344173141
4032.,72.3283759542,4032.,0.6816240458
4033.,72.4116118145,4033.,0.5383881855
4034.,72.3859396589,4034.,0.0140603411
4035.,72.421906725,4035.,-2.141906725
4036.,72.4432345013,4036.,-0.8832345013
4037.,72.5561161068,4037.,-2.2761161068
4038.,72.6384339396,4038.,-1.0784339396
4039.,72.7854064645,4039.,-2.3854064645
4040.,72.9183899975,4040.,0.7716100025
4041.,73.0379485379,4041.,-2.6379485379
4042.,73.0366175904,4042.,3.9233824096
4043.,73.0326263336,4043.,1.3873736664
4044.,73.0602693153,4044.,1.3597306847
4045.,73.1329864776,4045.,-1.6029864776
4046.,73.0824936012,4046.,-1.5524936012
4047.,73.0168687852,4047.,-0.8368687852
4048.,73.0186033659,4048.,-0.8386033659
4049.,73.0564144148,4049.,0.3035855852
4050.,73.1968855467,4050.,1.4731144533
4051.,73.2915307255,4051.,1.3784692745
4052.,73.4257228929,4052.,-0.8957228929
4053.,73.3734770889,4053.,-0.8434770889
4054.,73.3713334390,4054.,5.348666561
4055.,73.3138399511,4055.,5.4061600489
4056.,73.3391660060,4056.,-0.7591660060
4057.,73.3646766631,4057.,-0.7846766631
4058.,73.3904104283,4058.,-0.4504104283
4059.,73.2740836712,4059.,1.6259163288
4060.,73.1691150422,4060.,-0.2291150422
4061.,73.1298908243,4061.,-0.0798908243
4062.,73.1346388367,4062.,-2.4846388367
4063.,73.089522073,4063.,-0.039522073
4064.,73.0829937258,4064.,-2.2729937258
4065.,73.1274728759,4065.,-2.0674728759
4066.,73.2379374391,4066.,-2.1779374391
4067.,73.1396339668,4067.,0.2403660332
4068.,73.2316034338,4068.,0.1483965662
4069.,73.2434718793,4069.,0.1365281207
4070.,73.2751650094,4070.,-1.4751650094
4071.,73.1885730141,4071.,0.1914269859
4072.,73.09367732,4072.,0.4463226800
4073.,72.8862334368,4073.,1.5337665632
4074.,72.6996439330,4074.,0.840356067
4075.,72.6462388729,4075.,-0.4962388729
4076.,72.7048603592,4076.,-0.6348603592
4077.,72.7643699744,4077.,-0.6143699744
4078.,72.7877607647,4078.,-0.4177607647
4079.,72.8211572176,4079.,-0.4511572176
4080.,73.1496332873,4080.,0.8603667127
4081.,73.4754898186,4081.,-0.6354898186
4082.,73.5184749371,4082.,-0.6784749371
4083.,73.4736863802,4083.,-0.6336863802
4084.,73.3687086910,4084.,4.741291309
4085.,73.3428190899,4085.,4.7671809101
4086.,73.3542173096,4086.,0.6357826904
4087.,73.3686418718,4087.,0.0713581282
4088.,73.2111737525,4088.,0.2288262475
4089.,73.1053287730,4089.,-0.1753287730
4090.,72.9838684908,4090.,-3.8438684908
4091.,72.8846356656,4091.,-3.7446356656
4092.,72.8028236200,4092.,-0.6028236200
4093.,72.7945346440,4093.,-0.5945346440
4094.,72.9243441528,4094.,-0.1843441528
4095.,72.7778486489,4095.,-0.5778486489
4096.,72.6603549344,4096.,0.5696450656
4097.,72.6140005436,4097.,0.6159994564
4098.,72.7764778364,4098.,5.1435221636
4099.,72.9616385422,4099.,4.9583614578
4100.,73.1109785046,4100.,1.9790214954
4101.,73.1703340959,4101.,-0.3303340959
4102.,73.1618226913,4102.,-0.1818226913
4103.,73.1583992842,4103.,-1.2083992842
4104.,73.1869147659,4104.,-2.0769147659
4105.,73.2882599832,4105.,-6.3582599832
4106.,73.4246001042,4106.,-6.4946001042
4107.,73.5147869714,4107.,-3.4347869714
4108.,73.6104249247,4108.,-0.8604249247
4109.,73.6872470498,4109.,1.7127529502
4110.,73.918567578,4110.,1.4814324220
4111.,74.0583111735,4111.,-1.4383111735
4112.,74.1353697705,4112.,-1.5153697705
4113.,74.1162554078,4113.,2.0437445922
4114.,74.1166069447,4114.,3.2333930553
4115.,73.7147548076,4115.,2.4452451924
4116.,72.8014007112,4116.,2.9885992888
4117.,72.0616326531,4117.,3.1683673469
4118.,71.6263075041,4118.,3.6036924959
4119.,71.3556939002,4119.,-0.8856939002
4120.,71.2392774468,4120.,9.0207225532
4121.,71.0716822578,4121.,7.6583177422
4122.,71.1207279893,4122.,7.6092720107
4123.,71.4247792702,4123.,0.7052207298
4124.,72.1723085461,4124.,-0.1623085461
4125.,73.8038188860,4125.,-1.6738188860
4126.,75.3264699087,4126.,-1.8164699087
4127.,76.6985091395,4127.,-1.0585091395
4128.,78.0333323518,4128.,-2.3933323518
4129.,79.2940148135,4129.,-4.5040148135
4130.,80.616917484,4130.,-8.636917484
4131.,81.7954103151,4131.,-9.8154103151
4132.,82.8441855988,4132.,-10.8641855988
4133.,83.6052839249,4133.,-12.3852839249
4134.,84.392582618,4134.,-13.172582618
4135.,85.2449326146,4135.,-14.1049326146
4136.,86.0575999456,4136.,-10.9875999456
4137.,86.7123731002,4137.,-12.9323731002
4138.,87.2526054950,4138.,-10.3326054950
4139.,87.8631937303,4139.,-10.9431937303
4140.,88.5918664069,4140.,3.5081335931
4141.,89.3269815851,4141.,21.0830184149
4142.,89.9799879952,4142.,20.4300120048
4143.,90.4339806111,4143.,18.4360193889
4144.,90.8333751614,4144.,18.0366248386
4145.,91.105486421,4145.,18.5045135790
4146.,91.6092140252,4146.,25.1007859748
4147.,92.1316557566,4147.,24.5783442434
4148.,92.5689336112,4148.,21.3010663888
4149.,92.7080235113,4149.,15.9919764887
4150.,92.8374502254,4150.,-11.9174502254
4151.,92.9035681442,4151.,-11.9835681442
4152.,92.8498233256,4152.,-10.3198233256
4153.,92.6390504881,4153.,-10.0690504881
4154.,92.3020199778,4154.,-9.7720199778
4155.,91.8124695916,4155.,-14.5324695916
4156.,91.0817470384,4156.,-16.7317470384
4157.,90.2109114589,4157.,-15.8609114589
4158.,89.2002414551,4158.,-5.1502414551
4159.,88.0192552493,4159.,-3.9692552493
4160.,86.6432313303,4160.,-3.5932313303
4161.,85.1535488913,4161.,-2.1035488913
4162.,83.6545283019,4162.,0.3854716981
4163.,82.0346895739,4163.,4.2653104261
4164.,80.3890131147,4164.,5.9109868853
4165.,78.6024607579,4165.,3.7275392421
4166.,77.2080164896,4166.,1.8019835104
4167.,76.4294364538,4167.,2.5805635462
4168.,75.7512981041,4168.,7.3087018959
4169.,75.2540793676,4169.,7.8059206324
4170.,74.7369929104,4170.,5.1930070896
4171.,74.4230378944,4171.,4.8169621056
4172.,74.3897696437,4172.,0.3602303563
4173.,74.5502727129,4173.,0.1997272871
4174.,74.7882072074,4174.,-0.0382072074
4175.,74.9974873723,4175.,-4.6474873723
4176.,74.4800516433,4176.,-7.1900516433
4177.,74.0156685316,4177.,-6.7256685316
4178.,73.6127842080,4178.,-3.6627842080
4179.,72.8054696596,4179.,-2.8554696596
4180.,72.1099732723,4180.,-2.1599732723
4181.,71.3959031915,4181.,-0.6459031915
4182.,70.6580085619,4182.,0.0919914381
4183.,69.9718421708,4183.,0.7781578292
4184.,69.7715801037,4184.,1.2084198963
4185.,69.6508102109,4185.,3.2991897891
4186.,69.5562864391,4186.,2.6237135609
4187.,69.5412333235,4187.,2.6387666765
4188.,69.6138329294,4188.,1.2761670706
4189.,69.8976959841,4189.,0.9923040159
4190.,70.2230306462,4190.,1.8969693538
4191.,70.5799107568,4191.,1.5400892432
4192.,70.854492514,4192.,0.1355074860
4193.,71.1933894312,4193.,-0.2033894312
4194.,71.7270608621,4194.,-5.2970608621
4195.,72.304312442,4195.,-1.984312442
4196.,72.8762597114,4196.,-4.9662597114
4197.,73.2885093660,4197.,-2.9685093660
4198.,73.6481705135,4198.,-3.8381705135
4199.,74.0995189019,4199.,-3.5995189019
4200.,74.553676414,4200.,-2.313676414
4201.,74.9662067091,4201.,-2.7262067091
4202.,75.3436462887,4202.,-4.5236462887
4203.,75.8832863712,4203.,-5.0632863712
4204.,76.5239609051,4204.,10.3260390949
4205.,77.3165190605,4205.,9.5334809395
4206.,78.2646644318,4206.,7.0953355682
4207.,79.2320057079,4207.,6.1279942921
4208.,80.1834152529,4208.,5.1765847471
4209.,81.0822353847,4209.,-0.3122353847
4210.,82.0364119233,4210.,-1.2664119233
4211.,82.9803263947,4211.,-1.4003263947
4212.,83.8274160230,4212.,-2.2474160230
4213.,84.5976386781,4213.,-2.1076386781
4214.,85.3607710254,4214.,-4.6307710254
4215.,86.0148250243,4215.,-3.2648250243
4216.,86.5997773449,4216.,-5.8197773449
4217.,86.9529964439,4217.,-4.3529964439
4218.,87.2459788444,4218.,-4.6459788444
4219.,87.4416883735,4219.,-4.8416883735
4220.,87.3982110580,4220.,-3.1682110580
4221.,87.3513499739,4221.,-3.1213499739
4222.,87.1308573241,4222.,5.1491426759
4223.,86.992205939,4223.,6.1777940610
4224.,86.7154368162,4224.,6.4545631838
4225.,86.264074158,4225.,10.0859258420
4226.,85.7638675848,4226.,10.5861324152
4227.,85.1684300890,4227.,11.391569911
4228.,84.5318521371,4228.,7.6881478629
4229.,83.7854938957,4229.,8.4745061043
4230.,83.4314022968,4230.,4.1185977032
4231.,82.9416179302,4231.,-1.4116179302
4232.,82.3992312397,4232.,-2.1992312397
4233.,81.7694346418,4233.,-2.7494346418
4234.,81.2770320959,4234.,-2.3870320959
4235.,80.6207891458,4235.,-5.7307891458
4236.,79.9253776982,4236.,-5.3053776982
4237.,79.1454089560,4237.,-4.5254089560
4238.,78.3279358536,4238.,-3.7079358536
4239.,77.5252814333,4239.,-7.1152814333
4240.,76.6311796417,4240.,-6.2211796417
4241.,75.6947973907,4241.,-5.2847973907
4242.,74.7308093049,4242.,0.5691906951
4243.,73.9340818592,4243.,-0.5240818592
4244.,73.1564182654,4244.,0.4535817346
4245.,72.3992296541,4245.,1.2107703459
4246.,71.7202231081,4246.,2.2697768919
4247.,71.0855629799,4247.,2.9044370201
4248.,70.7754639969,4248.,-1.0854639969
4249.,70.6293900202,4249.,-0.9393900202
4250.,70.5841910349,4250.,1.8258089651
4251.,70.7304774740,4251.,1.679522526
4252.,70.9679834198,4252.,1.4420165802
4253.,71.3093481166,4253.,-2.6593481166
4254.,71.5920768307,4254.,-3.5020768307
4255.,71.8727848875,4255.,-3.7827848875
4256.,72.2054010283,4256.,-0.1654010283
4257.,72.3292450565,4257.,-0.2892450565
4258.,72.5582457134,4258.,2.3917542866
4259.,72.6826297311,4259.,-2.5426297311
4260.,72.8344506104,4260.,-2.6944506104
4261.,72.8385712021,4261.,-2.6985712021
4262.,72.9321864595,4262.,-0.0121864595
4263.,73.016560511,4263.,0.7834394890
4264.,73.1267018505,4264.,0.9532981495
4265.,73.1258302566,4265.,2.3041697434
4266.,73.2787748307,4266.,6.2112251693
4267.,73.4182004122,4267.,6.0717995878
4268.,73.6585227298,4268.,2.7114772702
4269.,73.79558631,4269.,2.5744136900
4270.,73.9329579379,4270.,2.4370420621
4271.,74.0745353236,4271.,2.1654646764
4272.,74.2224487531,4272.,1.5675512469
4273.,74.3810231262,4273.,0.2089768738
4274.,74.4019334526,4274.,-2.0619334526
4275.,74.3907683073,4275.,-3.1307683073
4276.,74.3233495662,4276.,-3.7233495662
4277.,74.2631461641,4277.,-3.6631461641
4278.,74.1137278308,4278.,-3.5137278308
4279.,73.9220967632,4279.,-2.4920967632
4280.,73.7033584,4280.,1.1766416000
4281.,73.4705540329,4281.,-2.0405540329
4282.,73.4654442909,4282.,1.0745557091
4283.,73.3435855852,4283.,-2.3435855852
4284.,73.3183918096,4284.,1.2216081904
4285.,72.9506278738,4285.,1.9993721262
4286.,72.6156313846,4286.,4.7043686154
4287.,72.3492776733,4287.,2.6007223267
4288.,72.3357743097,4288.,3.7042256903
4289.,72.3667290312,4289.,3.6732709688
4290.,72.3775181422,4290.,3.6624818578
4291.,72.4092383087,4291.,-2.1492383087
4292.,72.4624989897,4292.,-2.9524989897
4293.,72.5379096446,4293.,-2.2779096446
4294.,72.6360797323,4294.,-0.9460797323
4295.,72.7576187122,4295.,-1.0676187122
4296.,72.9031360434,4296.,-1.5431360434
4297.,73.0732411850,4297.,-1.7132411850
4298.,73.2685435962,4298.,-2.4285435962
4299.,73.4896527363,4299.,-2.9196527363
4300.,73.7371780643,4300.,-3.1671780643
4301.,74.0117290394,4301.,0.7682709606
4302.,74.3139151208,4302.,0.4660848792
4303.,74.6443457676,4303.,3.7356542324
4304.,75.0036304391,4304.,1.3663695609
4305.,75.3923785944,4305.,0.9776214056
4306.,75.8111996926,4306.,0.5588003074
4307.,76.2607031930,4307.,-4.2307031930
4308.,76.7414985547,4308.,-1.0114985547
4309.,77.2541952369,4309.,-1.5241952369
4310.,77.7994026987,4310.,5.6505973013
4311.,78.3777303993,4311.,5.0722696007
4312.,78.9897877978,4312.,3.0002122022
4313.,79.6361843536,4313.,-3.0561843536
4314.,80.3175295256,4314.,-4.2375295256
